time,open,high,low,close,Up,Down,Daily High,Daily Low
1764280800,156.268,156.582,155.985,156.128,,,156.582,155.985
1764540000,156.055,156.172,154.664,155.42,,,156.172,154.664
1764626400,155.431,156.189,155.431,155.885,,,156.189,155.431
1764712800,155.81,155.907,155.013,155.229,,,155.907,155.013
1764799200,155.227,155.542,154.512,155.051,,,155.542,154.512
1764885600,155.045,155.494,154.345,155.299,,,155.494,154.345
1765144800,155.147,155.987,154.904,155.848,,,155.987,154.904
1765231200,155.845,156.955,155.746,156.867,,,156.955,155.746
1765317600,156.828,156.939,155.797,155.912,,,156.939,155.797
1765404000,155.932,156.165,154.95,155.57,,,156.165,154.95
1765490400,155.571,156.129,155.452,155.746,,,156.129,155.452
1765749600,155.695,155.986,154.839,155.204,,,155.986,154.839
1765836000,155.173,155.291,154.4,154.693,,,155.291,154.4
1765922400,154.694,155.749,154.516,155.661,,,155.749,154.516
1766008800,155.638,155.977,155.283,155.485,,,155.977,155.283
1766095200,155.484,157.763,155.484,157.734,,,157.763,155.484
1766354400,157.75,157.75,156.708,157.049,,,157.75,156.708
1766440800,157.024,157.062,155.655,156.205,,,157.062,155.655
1766527200,156.227,156.284,155.558,155.913,,,156.284,155.558
1766613600,155.841,156.07,155.657,155.808,,,156.07,155.657
1766700000,155.828,156.73,155.759,156.561,,,156.73,155.759
1766959200,156.488,156.549,155.917,156.041,,,156.549,155.917
1767045600,156.022,156.568,155.747,156.389,,,156.568,155.747
1767132000,156.39,156.995,156.335,156.645,,,156.995,156.335
1767218400,156.652,156.798,156.578,156.578,,,156.798,156.578
1767304800,156.689,157.001,156.522,156.842,,,157.001,156.522
1767564000,156.737,157.298,156.119,156.356,,,157.298,156.119
1767650400,156.357,156.804,156.165,156.623,,,156.804,156.165
1767736800,156.582,156.808,156.295,156.721,,,156.808,156.295
1767823200,156.721,157.072,156.463,156.838,,,157.072,156.463
1767909600,156.761,158.187,156.761,157.859,,,158.187,156.761
1768168800,158.048,158.205,157.52,158.113,,,158.205,157.52
1768255200,158.131,159.191,157.901,159.107,,,159.191,157.901
1768341600,159.093,159.455,158.097,158.395,,,159.455,158.097
1768428000,158.352,158.879,158.229,158.575,,,158.879,158.229
1768514400,158.603,158.705,157.823,158.137,,,158.705,157.823
1768773600,157.959,158.166,157.427,158.073,,,158.166,157.427
1768860000,158.07,158.604,157.474,158.116,,,158.604,157.474
1768946400,158.127,158.534,157.75,158.256,,,158.534,157.75
1769032800,158.255,158.893,158.184,158.383,,,158.893,158.184
1769119200,158.392,159.226,155.61,155.669,,,159.226,155.61
1769378400,155.529,155.529,153.306,154.138,,,155.529,153.306
1769464800,154.138,154.879,152.096,152.166,,,154.879,152.096
1769551200,152.156,154.047,152.145,153.379,,,154.047,152.145
1769637600,153.378,153.537,152.684,153.08,,,153.537,152.684
1769724000,152.994,154.794,152.87,154.756,,,154.794,152.87
1769983200,154.78,155.787,154.554,155.62,,,155.787,154.554
1770069600,155.615,156.083,155.295,155.729,,,156.083,155.295
1770156000,155.726,156.947,155.699,156.818,,,156.947,155.699
1770242400,156.766,157.337,156.524,157.048,,,157.337,156.524
1770328800,156.909,157.223,156.516,157.184,,,157.223,156.516
1770588000,157.433,157.721,155.525,155.861,,,157.721,155.525
1770674400,155.727,156.294,154.057,154.343,,,156.294,154.057
1770760800,154.273,154.654,152.555,153.226,,,154.654,152.555
1770847200,153.216,153.761,152.272,152.718,,,153.761,152.272
1770933600,152.717,153.667,152.594,152.651,,,153.667,152.594
1771192800,152.611,153.637,152.584,153.432,,,153.637,152.584
1771279200,153.408,153.924,152.703,153.294,,,153.924,152.703
1771365600,153.316,154.87,153.073,154.767,,,154.87,153.073
1771452000,154.758,155.344,154.545,155.024,,,155.344,154.545
1771538400,155.003,155.643,154.717,154.989,,,155.643,154.717
1771797600,154.846,155.044,153.998,154.634,,,155.044,153.998
1771884000,154.629,156.281,154.527,155.85,,,156.281,154.527
1771970400,155.846,156.824,155.352,156.357,,,156.824,155.352
1772056800,156.35,156.439,155.699,156.069,,,156.439,155.699
1772143200,156.092,156.234,155.542,156.017,,,156.234,155.542
1772402400,156.035,157.753,156.015,157.418,,,157.753,156.015
1772488800,157.403,157.97,157.154,157.68,,,157.97,157.154
1772575200,157.685,157.861,156.861,157.011,,,157.861,156.861
1772661600,157.025,157.857,156.457,157.527,,,157.857,156.457
1772748000,157.534,158.099,157.387,157.764,,,158.099,157.387
1773007200,157.756,158.9,157.637,157.664,,,158.9,157.637
1773093600,157.655,158.136,157.277,158.071,,,158.136,157.277
1773180000,158.089,158.983,157.866,158.827,,,158.983,157.866
1773266400,158.822,159.432,158.572,159.326,,,159.432,158.572
1773352800,159.324,159.749,159.011,159.72,,,159.749,159.011
1773612000,159.72,159.746,158.854,159.045,,,159.746,158.854
1773698400,159.042,159.496,158.725,158.968,,,159.496,158.725
1773784800,158.947,159.903,158.572,159.732,,,159.903,158.572
1773871200,159.732,159.848,157.511,157.759,,,159.848,157.511
1773957600,157.76,159.386,157.707,159.22,,,159.386,157.707
1774216800,159.239,159.666,158.022,158.365,,,159.666,158.022
1774303200,158.365,159.19,158.281,158.648,,,159.19,158.281
1774389600,158.643,159.502,158.577,159.376,,,159.502,158.577
1774476000,159.379,159.847,159.288,159.643,,,159.847,159.288
1774562400,159.642,160.414,159.458,160.225,,,160.414,159.458
1774821600,160.247,160.46,159.329,159.722,,,160.46,159.329
1774908000,159.72,159.971,158.657,158.684,,,159.971,158.657
1774994400,158.67,159.013,158.275,158.707,,,159.013,158.275
1775080800,158.664,159.746,158.549,159.546,,,159.746,158.549
1775167200,159.547,159.836,159.434,159.632,,,159.836,159.434
1775426400,159.717,159.83,159.308,159.611,,,159.83,159.308
1775512800,159.648,160.029,159.472,159.523,,,160.029,159.472
1775599200,159.529,159.761,157.891,158.498,,,159.761,157.891
1775685600,158.537,159.297,158.517,158.955,,,159.297,158.517
1775772000,158.955,159.374,158.918,159.245,,,159.374,158.918
1776031200,159.347,159.861,159.293,159.353,,,159.861,159.293
1776117600,159.358,159.416,158.605,158.815,,,159.416,158.605
1776204000,158.794,159.152,158.649,158.889,,,159.152,158.649
1776290400,158.889,159.307,158.266,159.108,,,159.307,158.266
1776376800,159.133,159.529,157.591,158.584,,,159.529,157.591
1776636000,158.703,159.201,158.555,158.714,,,159.201,158.555
1776722400,158.731,159.637,158.731,159.375,,,159.637,158.731
1776808800,159.384,159.573,159.109,159.423,,,159.573,159.109
1776895200,159.417,159.845,159.299,159.615,,,159.845,159.299
1776981600,159.617,159.841,159.311,159.333,,,159.841,159.311
1777240800,159.477,159.627,159.097,159.362,,,159.627,159.097
1777327200,159.386,159.787,158.964,159.532,,,159.787,158.964
1777413600,159.548,160.478,159.522,160.361,,,160.478,159.522
1777500000,160.364,160.723,155.557,156.563,,,160.723,155.557
1777586400,156.553,157.326,155.493,157.033,,,157.326,155.493
1777845600,156.747,157.303,155.702,157.107,,,157.303,155.702
1777932000,157.122,157.919,157.084,157.872,,,157.919,157.084
1778018400,157.872,157.931,155.032,156.229,,,157.931,155.032
1778104800,156.21,156.956,156.023,156.84,,,156.956,156.023
1778191200,156.841,156.992,156.437,156.621,,,156.992,156.437
1778450400,156.391,157.274,156.391,157.094,,,157.274,156.391
1778536800,157.119,157.764,156.738,157.557,,,157.764,156.738
1778623200,157.557,157.925,157.557,157.797,,,157.925,157.557
1778709600,157.812,158.419,157.291,158.325,,,158.419,157.291
1778796000,158.299,158.845,158.296,158.731,,,158.845,158.296
1779055200,158.65,159.083,158.616,158.742,,,159.083,158.616
1779141600,158.742,159.251,158.652,159.06,,,159.251,158.652
1779228000,159.103,159.169,158.592,158.84,,,159.169,158.592
1779314400,158.84,159.35,158.813,158.94,,,159.35,158.813
1779400800,158.94,159.235,158.94,159.155,,,159.235,158.94
1779660000,158.769,159.042,158.752,158.908,,,159.042,158.752
1779746400,158.908,159.382,158.89,159.264,,,159.382,158.89
1779832800,159.25,159.58,159.179,159.436,,,159.58,159.179
1779919200,159.46,159.653,159.114,159.194,,,159.653,159.114
1780005600,159.194,159.386,159.099,159.255,,,159.386,159.099
1780264800,159.316,159.765,159.296,159.65,,,159.765,159.296
1780351200,159.64,159.99,159.62,159.882,,,159.99,159.62
1780437600,159.891,160.094,159.371,160.005,,,160.094,159.371
1780524000,160.002,160.083,159.597,159.956,,,160.083,159.597
1780610400,159.952,160.343,159.727,160.268,,,160.343,159.727
1780869600,160.097,160.394,159.843,160.135,,,160.394,159.843
1780956000,160.125,160.449,160.056,160.337,,,160.449,160.056
1781042400,160.324,160.577,160.241,160.502,,,160.577,160.241
1781128800,160.428,160.602,159.549,159.927,,,160.602,159.549
1781215200,159.927,160.377,159.927,160.185,,,160.377,159.927
1781474400,160.11,160.397,159.741,160.333,,,160.397,159.741
1781560800,160.333,160.482,160.05,160.395,,,160.482,160.05
1781647200,160.4,160.796,160.117,160.544,,,160.796,160.117
1781733600,160.539,161.809,160.478,161.341,,,161.809,160.478
1781820000,161.327,161.459,160.989,161.28,,,161.459,160.989
1782079200,161.14,161.928,161.076,161.527,,,161.928,161.076
1782165600,161.528,161.741,161.269,161.54,,,161.741,161.269
1782252000,161.51,161.843,161.51,161.755,,,161.843,161.51
1782338400,161.755,161.95,161.558,161.759,,,161.95,161.558
1782424800,161.761,161.85,161.535,161.73,,,161.85,161.535
1782684000,161.698,161.984,161.698,161.898,,,161.984,161.698
1782770400,161.898,162.67,161.898,162.567,,,162.67,161.898
1782856800,162.545,162.841,162.296,162.535,,,162.841,162.296
1782943200,162.536,162.6,160.629,161.07,,,162.6,160.629
1783029600,161.055,161.524,160.479,161.337,,,161.524,160.479
1783288800,161.329,162.427,161.321,162.068,,,162.427,161.321
1783375200,162.052,162.183,161.66,162.168,,,162.183,161.66
1783461600,162.172,162.708,162.079,162.54,,,162.708,162.079
1783548000,162.54,162.614,162.25,162.344,,,162.614,162.25
1783634400,162.33,162.43,161.281,161.641,,,162.43,161.281
1783893600,161.63,162.488,161.63,162.435,,,162.488,161.63
1783980000,162.435,162.473,161.618,162.19,,,162.473,161.618
1784066400,162.19,162.426,161.894,162.075,,,162.426,161.894
1784152800,162.104,162.551,161.982,162.324,,,162.551,161.982
1784239200,162.349,162.52,162.129,162.35,,,162.52,162.129
1784498400,162.384,162.6,162.197,162.482,,,162.6,162.197
1784584800,162.482,163.24,162.431,163.16,,,163.24,162.431
1784671200,163.155,163.228,162.671,163.082,,,163.228,162.671
1784757600,163.082,163.991,162.999,163.787,,,163.991,162.999
1784844000,163.778,163.94,163.644,163.791,,,163.94,163.644
1785103200,163.696,163.796,163.331,163.72,,,163.796,163.331
1785189600,163.719,163.955,163.645,163.815,,,163.955,163.645
1785276000,163.817,163.907,163.233,163.41,,,163.907,163.233
1785362400,163.392,163.74,157.95,159.579,,,163.74,157.95
1785448800,159.635,160.878,157.251,157.4,,,160.878,157.251
1785708000,157.126,157.886,155.23,157.19,,,157.886,155.23
1785794400,157.189,157.962,157.188,157.706,,,157.962,157.188
1785880800,157.695,157.878,157.31,157.682,,,157.878,157.31
1785967200,157.682,158.557,157.561,158.457,,,158.557,157.561
1786053600,158.446,158.576,156.675,157.745,,,158.576,156.675
1786312800,157.727,159.364,157.658,159.224,,,159.364,157.658
1786399200,159.222,159.391,158.923,159.269,,,159.391,158.923
1786485600,159.28,159.547,158.581,159.42,,,159.547,158.581
1786572000,159.402,159.569,159.024,159.463,,,159.569,159.024
1786658400,159.486,159.524,158.603,159.305,,,159.524,158.603
1786917600,159.262,159.601,158.848,159.367,,,159.601,158.848
1787004000,159.408,159.784,159.314,159.593,,,159.784,159.314
1787090400,159.611,159.645,158.046,158.117,,,159.645,158.046
1787176800,158.116,159.185,158.023,159.028,,,159.185,158.023
1787263200,159.037,159.135,158.355,158.862,,,159.135,158.355
1787522400,158.952,159.287,158.586,159.059,,,159.287,158.586
1787608800,159.059,159.494,159.059,159.215,,,159.494,159.059
1787695200,159.215,159.445,158.881,159.288,,,159.445,158.881
1787781600,159.288,159.528,159.117,159.37,,,159.528,159.117
1787868000,159.37,160.207,159.299,160.038,,,160.207,159.299
1788127200,160.098,160.201,159.472,159.718,,,160.201,159.472
1788213600,159.721,160.277,159.637,160.149,,,160.277,159.637
1788300000,160.155,160.395,158.209,158.674,,,160.395,158.209
1788386400,158.661,158.968,157.281,157.336,,,158.968,157.281
